rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
1000,113,161,graphml/Deltacom.graphml,1,,clustered,0.6;-0.3,-1,-1,11,-12,6,-1,-12,-1,-1,-12,6,edgeCount
999,113,161,graphml/Deltacom.graphml,1,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
998,113,161,graphml/Deltacom.graphml,4,,clustered,0.6;-0.3,-1,-1,6,-7,2,-1,-7,-1,-1,-7,2,edgeCount
997,113,161,graphml/Deltacom.graphml,3,,clustered,0.6;-0.3,36,36,8,28,0,36,28,36,36,28,0,edgeCount
996,113,161,graphml/Deltacom.graphml,2,,clustered,0.6;-0.3,42,20,10,32,2,-1,-11,-1,-1,-11,2,edgeCount
995,113,161,graphml/Deltacom.graphml,1,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
994,113,161,graphml/Deltacom.graphml,2,,clustered,0.6;-0.3,12,12,12,0,0,12,0,12,12,0,0,edgeCount
993,113,161,graphml/Deltacom.graphml,2,,clustered,0.6;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
992,113,161,graphml/Deltacom.graphml,3,,clustered,0.6;-0.3,-1,-1,11,-12,0,-1,-12,-1,-1,-12,0,edgeCount
991,113,161,graphml/Deltacom.graphml,4,,clustered,0.6;-0.3,10,10,6,4,2,10,4,10,10,4,2,edgeCount
990,113,161,graphml/Deltacom.graphml,2,,clustered,0.6;-0.3,6,18,6,0,2,12,6,12,12,6,2,edgeCount
989,113,161,graphml/Deltacom.graphml,2,,clustered,0.6;-0.3,-1,-1,12,-13,6,-1,-13,-1,-1,-13,6,edgeCount
988,113,161,graphml/Deltacom.graphml,3,,clustered,0.6;-0.3,34,4,4,30,4,4,0,4,4,0,4,edgeCount
987,113,161,graphml/Deltacom.graphml,1,,clustered,0.6;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
986,113,161,graphml/Deltacom.graphml,2,,clustered,0.6;-0.3,30,30,10,20,0,30,20,30,30,20,0,edgeCount
985,113,161,graphml/Deltacom.graphml,3,,clustered,0.6;-0.3,8,50,6,2,0,-1,-7,-1,-1,-7,0,edgeCount
984,113,161,graphml/Deltacom.graphml,2,,clustered,0.6;-0.3,14,14,7,7,0,14,7,14,14,7,0,edgeCount
983,113,161,graphml/Deltacom.graphml,2,,clustered,0.6;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
982,113,161,graphml/Deltacom.graphml,2,,clustered,0.6;-0.3,19,19,8,11,0,19,11,19,19,11,0,edgeCount
981,113,161,graphml/Deltacom.graphml,2,,clustered,0.6;-0.3,32,32,11,21,0,32,21,32,32,21,0,edgeCount
980,113,161,graphml/Deltacom.graphml,2,,clustered,0.6;-0.3,14,14,14,0,4,15,1,15,14,1,4,edgeCount
979,113,161,graphml/Deltacom.graphml,1,,clustered,0.6;-0.3,11,11,11,0,8,11,0,11,11,0,8,edgeCount
978,113,161,graphml/Deltacom.graphml,2,,clustered,0.6;-0.3,21,25,7,14,0,7,0,7,7,0,0,edgeCount
977,113,161,graphml/Deltacom.graphml,2,,clustered,0.6;-0.3,42,30,14,28,4,-1,-15,-1,-1,-15,4,edgeCount
976,113,161,graphml/Deltacom.graphml,3,,clustered,0.6;-0.3,19,19,9,10,4,-1,-10,19,19,10,4,edgeCount
975,113,161,graphml/Deltacom.graphml,2,,clustered,0.6;-0.3,-1,-1,10,-11,0,-1,-11,-1,-1,-11,0,edgeCount
974,113,161,graphml/Deltacom.graphml,2,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
973,113,161,graphml/Deltacom.graphml,2,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
972,113,161,graphml/Deltacom.graphml,2,,clustered,0.6;-0.3,17,27,5,12,2,5,0,5,5,0,2,edgeCount
971,113,161,graphml/Deltacom.graphml,2,,clustered,0.6;-0.3,8,34,7,1,0,14,7,14,14,7,0,edgeCount
